   5.77528315E-10   7.33283453E+01   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.44439832E-06   3.95151787E+01   5.62985704E+01   2.38463779E+01   1.30993756E+01   3.16778452E-01   0.00000000E+00
   2.88821910E-06   3.45699151E+01   3.96501029E+01   1.76281342E+01   1.19143895E+01   4.69301410E-02   0.00000000E+00
   4.33203989E-06   3.30505518E+01   3.01174180E+01   1.15917448E+01   9.43295834E+00   5.16231551E-01   0.00000000E+00
   5.77586068E-06   3.26281805E+01   2.76946495E+01   9.03405214E+00   8.52955312E+00   2.40516973E+00   0.00000000E+00
   7.21968147E-06   3.30388193E+01   2.89969609E+01   8.25970481E+00   1.01251779E+01   2.59289029E+00   0.00000000E+00
   8.66350226E-06   3.37662364E+01   3.01408830E+01   7.27417185E+00   8.70554115E+00   3.68401607E+00   0.00000000E+00
   1.01073230E-05   3.32265398E+01   2.95835876E+01   6.55848720E+00   8.66447728E+00   4.10052107E+00   0.00000000E+00
   1.15511438E-05   3.35491845E+01   3.08389689E+01   7.15684650E+00   7.98985650E+00   4.66954903E+00   0.00000000E+00
   1.29949646E-05   3.30094879E+01   3.13610667E+01   7.09818382E+00   7.76107207E+00   4.04185839E+00   0.00000000E+00
   1.44387854E-05   3.29860228E+01   3.12144100E+01   7.10405009E+00   7.67307805E+00   3.22058093E+00   0.00000000E+00
   1.58826062E-05   3.31444121E+01   3.13786655E+01   7.09818382E+00   6.88699819E+00   3.07979050E+00   0.00000000E+00
   1.73264270E-05   3.34611905E+01   3.17658392E+01   7.23897425E+00   6.66408002E+00   2.83927353E+00   0.00000000E+00
   1.87702478E-05   3.31854759E+01   3.19594260E+01   7.28590439E+00   6.91632953E+00   3.26751107E+00   0.00000000E+00
   2.02140686E-05   3.36137135E+01   3.22527394E+01   6.51155706E+00   6.77553911E+00   3.14431945E+00   0.00000000E+00
   2.16578893E-05   3.22762045E+01   3.26692444E+01   6.39423171E+00   7.01018981E+00   3.06805797E+00   0.00000000E+00
   2.31017101E-05   3.28628312E+01   3.21178152E+01   6.72274270E+00   6.54675467E+00   3.16778452E+00   0.00000000E+00
   2.45455309E-05   3.28921626E+01   3.22703382E+01   6.34730157E+00   6.38249917E+00   3.47869670E+00   0.00000000E+00
   2.59893517E-05   3.14725258E+01   3.19946236E+01   6.51155706E+00   6.15371474E+00   3.59015579E+00   0.00000000E+00
   2.74331725E-05   3.15839849E+01   3.32265398E+01   6.16544727E+00   6.16544727E+00   3.64881846E+00   0.00000000E+00
   2.88769933E-05   3.17130428E+01   3.25929829E+01   6.42942932E+00   5.67268079E+00   3.94799811E+00   0.00000000E+00
   3.03208141E-05   3.13552004E+01   3.25225877E+01   6.27690636E+00   5.53775664E+00   3.69574860E+00   0.00000000E+00
   3.17646349E-05   3.21706116E+01   3.24404600E+01   6.21237741E+00   5.71374467E+00   3.50802804E+00   0.00000000E+00
   3.32084556E-05   3.18069031E+01   3.27513721E+01   6.33556903E+00   5.52015783E+00   3.12085438E+00   0.00000000E+00
   3.46522764E-05   3.09562942E+01   3.20122224E+01   6.55848720E+00   5.62575065E+00   3.77787635E+00   0.00000000E+00
   3.60960972E-05   3.12437414E+01   3.23524659E+01   6.60541734E+00   5.43803009E+00   3.98319572E+00   0.00000000E+00
   3.75399180E-05   3.07509749E+01   3.28452324E+01   6.35903410E+00   5.65508199E+00   3.48456297E+00   0.00000000E+00
   3.89837388E-05   3.13258691E+01   3.22234081E+01   6.34730157E+00   5.41456502E+00   3.70161487E+00   0.00000000E+00
   4.04275596E-05   3.22058093E+01   3.20884839E+01   6.41183051E+00   5.33830354E+00   3.80134142E+00   0.00000000E+00
   4.18713804E-05   3.13903981E+01   3.25049889E+01   6.15958100E+00   5.25617579E+00   3.70161487E+00   0.00000000E+00
   4.33152012E-05   3.21295478E+01   3.21119490E+01   6.53502213E+00   5.36763488E+00   3.73681248E+00   0.00000000E+00
   4.47590220E-05   3.21236815E+01   3.22234081E+01   6.34730157E+00   5.18578058E+00   3.79547515E+00   0.00000000E+00
   4.62028427E-05   3.15194559E+01   3.23993961E+01   6.49982453E+00   5.19751311E+00   3.90693424E+00   0.00000000E+00
   4.76466635E-05   3.09973581E+01   3.30740169E+01   6.89286446E+00   5.02152509E+00   3.94799811E+00   0.00000000E+00
   4.90904843E-05   3.15605198E+01   3.29214939E+01   6.45289439E+00   5.03912389E+00   3.73094621E+00   0.00000000E+00
   5.05343051E-05   3.13258691E+01   3.31561446E+01   6.55848720E+00   5.54362290E+00   3.64881846E+00   0.00000000E+00
   5.19781259E-05   3.10149569E+01   3.23524659E+01   6.78140537E+00   5.00979255E+00   3.94213184E+00   0.00000000E+00
   5.34219467E-05   3.14138631E+01   3.32324061E+01   6.40596424E+00   5.30310593E+00   4.10052107E+00   0.00000000E+00
   5.48657675E-05   3.05808531E+01   3.33086676E+01   6.57021974E+00   4.68714783E+00   3.86587036E+00   0.00000000E+00
   5.63095883E-05   3.12848052E+01   3.33497314E+01   6.59955108E+00   4.79860692E+00   3.34963881E+00   0.00000000E+00
   5.77534090E-05   3.08917653E+01   3.22410069E+01   6.68167882E+00   4.88073466E+00   3.91866677E+00   0.00000000E+00
   5.91972298E-05   3.13727993E+01   3.20943502E+01   6.35316784E+00   5.06258896E+00   3.80720769E+00   0.00000000E+00
   6.06410506E-05   3.09328292E+01   3.22234081E+01   6.77553911E+00   5.05085642E+00   3.65468473E+00   0.00000000E+00
   6.20848714E-05   3.05925857E+01   3.26809769E+01   6.88113192E+00   4.94526361E+00   3.47869670E+00   0.00000000E+00
   6.35286922E-05   3.11674799E+01   3.29918891E+01   6.62888241E+00   4.90419973E+00   3.87173663E+00   0.00000000E+00
   6.49725130E-05   3.06923122E+01   3.23583322E+01   6.63474868E+00   4.81033945E+00   4.14158494E+00   0.00000000E+00
   6.64163338E-05   3.08624340E+01   3.30036216E+01   6.43529558E+00   4.88660093E+00   3.63708593E+00   0.00000000E+00
   6.78601546E-05   3.03931326E+01   3.25343202E+01   6.53502213E+00   4.72821170E+00   3.72507994E+00   0.00000000E+00
   6.93039753E-05   3.11909450E+01   3.31150807E+01   6.67581256E+00   4.98632748E+00   3.92453304E+00   0.00000000E+00
   7.07477961E-05   3.11674799E+01   3.30798831E+01   6.46462692E+00   4.93353107E+00   3.84827156E+00   0.00000000E+00
   7.21916169E-05   3.08272364E+01   3.26457793E+01   6.22410995E+00   4.94526361E+00   3.93626558E+00   0.00000000E+00
