   5.77528315E-10   8.85772500E-06   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.44439832E-06   2.47637928E+01   9.13230522E+02   2.29451719E+02   9.24787440E+01   1.60457013E-02   0.00000000E+00
   2.88821910E-06   4.74957782E+01   1.09504174E+03   2.70705462E+02   1.64259028E+02   3.51989249E-02   0.00000000E+00
   4.33203989E-06   6.02941977E+01   8.76629917E+02   1.83244683E+02   1.37198748E+02   3.39080665E-01   0.00000000E+00
   5.77586068E-06   7.45437711E+01   8.06095256E+02   1.39082701E+02   1.24426650E+02   1.20981803E+00   0.00000000E+00
   7.21968147E-06   8.61481490E+01   8.60225614E+02   1.29539457E+02   1.51159649E+02   1.43285746E+00   0.00000000E+00
   8.66350226E-06   9.11013964E+01   8.97730709E+02   1.18298289E+02   1.32960914E+02   3.11086223E+00   0.00000000E+00
   1.01073230E-05   9.09222395E+01   8.86286987E+02   1.10751231E+02   1.38983315E+02   3.54669345E+00   0.00000000E+00
   1.15511438E-05   1.01458274E+02   9.24119176E+02   1.31307859E+02   1.29887372E+02   2.91914658E+01   0.00000000E+00
   1.29949646E-05   9.74060997E+01   9.31202348E+02   1.35253694E+02   1.34071735E+02   3.21446928E+01   0.00000000E+00
   1.44387854E-05   9.71781135E+01   9.20549054E+02   1.42917722E+02   1.42561487E+02   2.83427580E+01   0.00000000E+00
   1.58826062E-05   1.00364875E+02   9.32663246E+02   1.50493101E+02   1.27292671E+02   2.85082111E+01   0.00000000E+00
   1.73264270E-05   9.70423466E+01   9.42793626E+02   1.54338600E+02   1.23457344E+02   2.43936571E+01   0.00000000E+00
   1.87702478E-05   1.00492664E+02   9.43732553E+02   1.55845105E+02   1.28805462E+02   2.65151732E+01   0.00000000E+00
   2.02140686E-05   1.06634557E+02   9.55371596E+02   1.38851751E+02   1.27008553E+02   2.51719591E+01   0.00000000E+00
   2.16578893E-05   9.70857039E+01   9.68479314E+02   1.37427377E+02   1.31664565E+02   2.42400636E+01   0.00000000E+00
   2.31017101E-05   1.01405898E+02   9.38490438E+02   1.46039512E+02   1.24331839E+02   2.28227266E+01   0.00000000E+00
   2.45455309E-05   1.01316549E+02   9.42440265E+02   1.39198696E+02   1.20408580E+02   2.59478625E+01   0.00000000E+00
   2.59893517E-05   9.53980180E+01   9.52449146E+02   1.42968873E+02   1.16587672E+02   2.84342010E+01   0.00000000E+00
   2.74331725E-05   9.31968399E+01   9.80991492E+02   1.37683409E+02   1.21004591E+02   2.54823034E+01   0.00000000E+00
   2.88769933E-05   9.71695892E+01   9.56500443E+02   1.38952836E+02   1.09516014E+02   2.84869433E+01   0.00000000E+00
   3.03208141E-05   9.71082647E+01   9.47493277E+02   1.36431932E+02   1.07345588E+02   2.53663747E+01   0.00000000E+00
   3.17646349E-05   9.96981807E+01   9.46544373E+02   1.34503981E+02   1.10401152E+02   2.35665573E+01   0.00000000E+00
   3.32084556E-05   9.87377706E+01   9.60288779E+02   1.39395305E+02   1.07863392E+02   2.21640861E+01   0.00000000E+00
   3.46522764E-05   9.87890214E+01   9.35633106E+02   1.43843628E+02   1.08008651E+02   2.62712430E+01   0.00000000E+00
   3.60960972E-05   9.75209315E+01   9.52177792E+02   1.44384235E+02   1.07359944E+02   2.79326303E+01   0.00000000E+00
