   5.77528315E-10   4.39970072E+01   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.44439832E-06   8.11950102E+01   9.51625934E+01   3.88229591E+01   2.32128210E+01   7.86079862E-01   0.00000000E+00
   2.88821910E-06   7.44664012E+01   6.82774889E+01   1.99863738E+01   1.29292538E+01   1.13218965E+00   0.00000000E+00
   4.33203989E-06   8.06846449E+01   6.64765447E+01   1.05299504E+01   7.90772876E+00   4.10052107E+00   0.00000000E+00
   5.77586068E-06   8.83225253E+01   7.45602615E+01   6.78727164E+00   6.79313791E+00   3.56669072E+00   0.00000000E+00
   7.21968147E-06   9.63299806E+01   8.27906350E+01   6.68754509E+00   7.17444530E+00   2.80994219E+00   0.00000000E+00
   8.66350226E-06   9.79021404E+01   9.37840205E+01   6.42942932E+00   7.29763692E+00   3.16778452E+00   0.00000000E+00
   1.01073230E-05   1.03727344E+02   9.70749966E+01   6.91046326E+00   6.70514389E+00   3.19124959E+00   0.00000000E+00
   1.15511438E-05   1.05510689E+02   1.01668284E+02   6.55262094E+00   5.86626762E+00   2.12945515E+00   0.00000000E+00
   1.29949646E-05   1.08244370E+02   1.03340170E+02   6.07745326E+00   5.37350114E+00   2.00626353E+00   0.00000000E+00
   1.44387854E-05   1.10978051E+02   1.03645216E+02   6.14784847E+00   4.96286241E+00   2.08839127E+00   0.00000000E+00
   1.58826062E-05   1.10573278E+02   1.05686678E+02   5.83693629E+00   4.97459494E+00   2.17051902E+00   0.00000000E+00
   1.73264270E-05   1.12796594E+02   1.06701542E+02   6.08331953E+00   4.77514185E+00   2.21744916E+00   0.00000000E+00
   1.87702478E-05   1.13905318E+02   1.07118047E+02   6.28277262E+00   4.87486840E+00   2.45209987E+00   0.00000000E+00
   2.02140686E-05   1.12620606E+02   1.07804400E+02   6.15371474E+00   4.86313586E+00   2.55182642E+00   0.00000000E+00
   2.16578893E-05   1.14398085E+02   1.06578350E+02   6.34730157E+00   4.66368276E+00   2.41103599E+00   0.00000000E+00
   2.31017101E-05   1.14814590E+02   1.07053518E+02   6.48809199E+00   4.51115980E+00   2.97419769E+00   0.00000000E+00
   2.45455309E-05   1.15008177E+02   1.07288169E+02   6.35316784E+00   4.88660093E+00   2.42863480E+00   0.00000000E+00
   2.59893517E-05   1.13265895E+02   1.08297167E+02   6.21824368E+00   4.81033945E+00   2.55769268E+00   0.00000000E+00
   2.74331725E-05   1.15248694E+02   1.06560751E+02   6.48809199E+00   4.71061290E+00   2.90380247E+00   0.00000000E+00
   2.88769933E-05   1.17413346E+02   1.07663610E+02   6.64061495E+00   5.22097818E+00   2.90380247E+00   0.00000000E+00
   3.03208141E-05   1.15389484E+02   1.08455556E+02   6.44116185E+00   4.96286241E+00   2.89793621E+00   0.00000000E+00
   3.17646349E-05   1.14345289E+02   1.08285434E+02   6.64648122E+00   4.85140332E+00   2.76301205E+00   0.00000000E+00
   3.32084556E-05   1.14439149E+02   1.07164977E+02   6.46462692E+00   5.11538537E+00   2.95073261E+00   0.00000000E+00
   3.46522764E-05   1.16199029E+02   1.07646011E+02   6.44116185E+00   5.48496023E+00   3.10325557E+00   0.00000000E+00
   3.60960972E-05   1.15266293E+02   1.08250236E+02   6.64648122E+00   5.32070473E+00   2.69261684E+00   0.00000000E+00
   3.75399180E-05   1.15436414E+02   1.06883396E+02   6.42942932E+00   4.90419973E+00   3.05045916E+00   0.00000000E+00
   3.89837388E-05   1.16369151E+02   1.06895129E+02   6.67581256E+00   5.01565882E+00   2.83340726E+00   0.00000000E+00
   4.04275596E-05   1.16527540E+02   1.07569749E+02   6.81660298E+00   5.15058297E+00   3.34963881E+00   0.00000000E+00
   4.18713804E-05   1.14755927E+02   1.08713672E+02   7.05125368E+00   5.06258896E+00   3.07979050E+00   0.00000000E+00
   4.33152012E-05   1.16058239E+02   1.07276436E+02   6.40009798E+00   4.84553706E+00   2.85100607E+00   0.00000000E+00
   4.47590220E-05   1.15770792E+02   1.08567015E+02   6.49395826E+00   5.46736143E+00   2.74541325E+00   0.00000000E+00
   4.62028427E-05   1.15043374E+02   1.07211907E+02   6.44702812E+00   5.15644924E+00   3.14431945E+00   0.00000000E+00
   4.76466635E-05   1.15412949E+02   1.08684340E+02   6.74034150E+00   5.12125164E+00   3.06219170E+00   0.00000000E+00
   4.90904843E-05   1.17143498E+02   1.08766468E+02   6.69341136E+00   5.13298417E+00   2.73954698E+00   0.00000000E+00
