# Time(s), phi(xm/2,ym/2), Te(xm/2,ym/2), ne at ym/2 and xm/2, xm/10, 2xm/10, 3xm/10, 4xm/10, 6xm/10, 7xm/10, 8xm/10, 9xm/10 
   3.46522764E-05   3.05403810E+01   7.73081106E+00   8.72465992E+17   9.08176324E+17   1.38683346E+18   1.51246766E+18   1.25307911E+18   5.12132582E+17   3.97449634E+17   3.98333785E+17   3.79600251E+17
   3.60960972E-05   3.07385031E+01   7.66003057E+00   8.55775321E+17   9.07480850E+17   1.39631831E+18   1.52372038E+18   1.28643263E+18   5.11394372E+17   3.86589464E+17   4.21595663E+17   4.89117855E+17
   3.75399180E-05   3.08174605E+01   7.78785515E+00   8.88185672E+17   9.04012951E+17   1.40639228E+18   1.52085861E+18   1.28489419E+18   5.10185214E+17   3.94700547E+17   4.61642320E+17   4.56644385E+17
   3.89837388E-05   3.07069446E+01   7.87353473E+00   8.71032550E+17   9.33100293E+17   1.43487121E+18   1.51702785E+18   1.28210542E+18   5.07200790E+17   3.78087338E+17   4.95688075E+17   4.09368165E+17
   4.04275596E-05   3.08085305E+01   7.56033403E+00   8.99092780E+17   9.37457884E+17   1.42815923E+18   1.52300255E+18   1.28294273E+18   5.22745959E+17   4.08377124E+17   3.48480540E+17   4.07387519E+17
   4.18713804E-05   3.07647579E+01   7.86530245E+00   8.67477301E+17   9.17390283E+17   1.43264432E+18   1.51971336E+18   1.29710715E+18   5.16417060E+17   3.85550016E+17   3.79218389E+17   4.06524951E+17
   4.33152012E-05   3.03120476E+01   7.65172668E+00   8.65008524E+17   9.28665717E+17   1.40627449E+18   1.52593578E+18   1.29259604E+18   5.11298208E+17   4.03072914E+17   3.61811764E+17   3.82734437E+17
   4.47590220E-05   3.06715701E+01   7.82286317E+00   8.78988646E+17   9.04868658E+17   1.41908617E+18   1.49119218E+18   1.29707043E+18   5.10829679E+17   3.75275738E+17   4.24430596E+17   4.43569035E+17
   4.62028427E-05   3.09337061E+01   7.89769138E+00   8.60788947E+17   9.11011309E+17   1.44884849E+18   1.53426344E+18   1.30153698E+18   5.03303696E+17   4.18897459E+17   4.16352126E+17   3.87318461E+17
   4.76466635E-05   3.07202426E+01   7.83149818E+00   8.71831204E+17   8.92784662E+17   1.44189268E+18   1.51864630E+18   1.31600376E+18   4.98709317E+17   3.78759832E+17   4.05482314E+17   3.35072672E+17
   4.90904843E-05   3.05971353E+01   7.78010831E+00   8.91264674E+17   9.09341339E+17   1.41397604E+18   1.52760492E+18   1.31759086E+18   5.05227544E+17   3.97427014E+17   3.64609410E+17   4.26696712E+17
   5.05343051E-05   3.08203095E+01   7.79178762E+00   8.91307258E+17   8.80340662E+17   1.37796018E+18   1.53610666E+18   1.28603102E+18   5.29769197E+17   3.84313717E+17   3.79085012E+17   4.14672801E+17
   5.19781259E-05   3.11384802E+01   7.85755182E+00   8.86232816E+17   9.30299112E+17   1.40036108E+18   1.50870179E+18   1.32990833E+18   5.17168772E+17   4.09266655E+17   4.07860855E+17   4.17342073E+17
   5.34219467E-05   3.03854688E+01   7.89381165E+00   8.60727480E+17   9.01078333E+17   1.41261031E+18   1.53757659E+18   1.28942657E+18   5.15758326E+17   3.98073007E+17   4.33750059E+17   4.10625414E+17
   5.48657675E-05   3.04947728E+01   7.80928774E+00   8.68803134E+17   9.13447694E+17   1.41580508E+18   1.49603384E+18   1.30844407E+18   5.25443829E+17   3.98865039E+17   3.62655561E+17   3.86088389E+17
   5.63095883E-05   3.02887264E+01   7.71028403E+00   8.78179775E+17   9.02108838E+17   1.41028106E+18   1.53563390E+18   1.29335765E+18   5.23421626E+17   4.01182361E+17   4.50744417E+17   3.82217430E+17
   5.77534090E-05   3.06640182E+01   7.76348628E+00   8.63276698E+17   8.75531031E+17   1.42189326E+18   1.50164590E+18   1.28982697E+18   5.09684240E+17   4.05285514E+17   3.60324978E+17   3.36521511E+17
