   5.77528315E-10   4.03314376E-06   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
   1.44439832E-06   7.13449677E+01   1.92043108E+03   4.66568371E+02   2.05775058E+02   2.28188832E-01   0.00000000E+00
   2.88821910E-06   1.39509742E+02   2.08030108E+03   3.52947856E+02   2.06098980E+02   2.66229746E+00   0.00000000E+00
   4.33203989E-06   1.98627348E+02   2.07892669E+03   1.77035143E+02   1.21896621E+02   5.80010870E+00   0.00000000E+00
   5.77586068E-06   2.43450057E+02   2.32407096E+03   1.10755339E+02   1.03687266E+02   4.44013426E+00   0.00000000E+00
   7.21968147E-06   2.74986741E+02   2.57981610E+03   1.19272359E+02   1.11861722E+02   6.02863479E+00   0.00000000E+00
   8.66350226E-06   2.84712110E+02   2.88635677E+03   1.28302508E+02   1.13463603E+02   1.22905307E+01   0.00000000E+00
   1.01073230E-05   3.07023235E+02   2.96081603E+03   1.47817790E+02   1.11154403E+02   1.74263508E+01   0.00000000E+00
   1.15511438E-05   3.01068742E+02   3.06714290E+03   1.48282398E+02   9.98939354E+01   1.22077990E+01   0.00000000E+00
   1.29949646E-05   3.18759847E+02   3.09225126E+03   1.38429932E+02   9.12431632E+01   1.39864255E+01   0.00000000E+00
   1.44387854E-05   3.24249114E+02   3.08129452E+03   1.41022855E+02   8.85011903E+01   1.32560060E+01   0.00000000E+00
   1.58826062E-05   3.30747925E+02   3.15085443E+03   1.35302190E+02   8.75568639E+01   1.27022471E+01   0.00000000E+00
   1.73264270E-05   3.24242266E+02   3.16833770E+03   1.39449192E+02   8.53482444E+01   1.35554038E+01   0.00000000E+00
   1.87702478E-05   3.28705167E+02   3.18445508E+03   1.44046853E+02   8.73899920E+01   1.34953258E+01   0.00000000E+00
   2.02140686E-05   3.20785841E+02   3.18697821E+03   1.37926006E+02   8.62665767E+01   1.30459939E+01   0.00000000E+00
   2.16578893E-05   3.30218854E+02   3.14845368E+03   1.43727766E+02   8.40931569E+01   1.35520897E+01   0.00000000E+00
   2.31017101E-05   3.27135110E+02   3.15209985E+03   1.45487797E+02   7.87064739E+01   1.40123770E+01   0.00000000E+00
   2.45455309E-05   3.21882859E+02   3.15064093E+03   1.44111665E+02   8.79008829E+01   1.24086251E+01   0.00000000E+00
   2.59893517E-05   3.19940430E+02   3.21233539E+03   1.39653044E+02   8.71632849E+01   1.41506943E+01   0.00000000E+00
   2.74331725E-05   3.33255700E+02   3.16508062E+03   1.46046069E+02   8.54899735E+01   1.59505913E+01   0.00000000E+00
   2.88769933E-05   3.29826545E+02   3.17718399E+03   1.48458822E+02   9.51494459E+01   1.56089788E+01   0.00000000E+00
   3.03208141E-05   3.23167780E+02   3.17360959E+03   1.45922617E+02   8.98754611E+01   1.43804319E+01   0.00000000E+00
